feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
G21_LjRoot111	Genotype	nsp1	-0.676509138356357	0.163447433973102	20	20	0.00087436998032743	0.00981515586295361
LjRoot122	Genotype	ccamk	1.65623633624912	0.401286305318096	20	20	0.000895301379391039	0.00981515586295361
G2_LjRoot102	Genotype	symrk	0.659776871629094	0.169070030459474	20	20	0.00141432307019168	0.0149514153134549
LjRoot3	Genotype	ccamk	0.772323558526082	0.200334372546799	20	20	0.00155738517965909	0.0154072351639847
LjRoot237	Genotype	symrk	0.632784999559515	0.164194843659085	20	20	0.0015615441044579	0.0154072351639847
G7_LjRoot117	Genotype	ccamk	0.989545858810038	0.265148907157589	20	20	0.00200326240788937	0.0191279249269437
G15_LjRoot29	Genotype	symrk	1.53582183663801	0.413393619471327	20	18	0.00207371421233973	0.0191818564641425
G5_LjRoot105	Genotype	ccamk	1.38931638030971	0.377605265979205	20	20	0.00223182470031124	0.0200187912512766
G15_LjRoot29	Genotype	ccamk	-1.51212951301106	0.413393619471327	20	18	0.00233205005762557	0.0203025534428579
LjRoot221	Genotype	symrk	0.570236179662443	0.159150303177892	20	20	0.00271879535993732	0.0223545396261513
G17_LjRoot232	Genotype	ccamk	-1.2042520129714	0.335713837425825	20	20	0.00269583871268375	0.0223545396261513
LjRoot28	Genotype	ccamk	2.0373585394651	0.5720592854516	20	6	0.00284171372100662	0.0227337097680529
LjRoot248	Genotype	ccamk	-1.42468781386027	0.402524640810759	20	20	0.00297330991572895	0.0231605193435729
G32_LjRoot291	Genotype	nsp1	0.57328498698044	0.169682979024558	20	20	0.0041357340156603	0.0313891607342423
LjRoot228	Genotype	nsp1	-2.84973555248619	0.848172445747716	20	11	0.00429758320370448	0.0318021157074131
G32_LjRoot291	Genotype	nsp2	0.555419764769492	0.169682979024558	20	20	0.00513250412359324	0.0370541761117951
G21_LjRoot111	Genotype	symrk	-0.529073043581818	0.163447433973102	20	20	0.00552905734959744	0.038966689892401
G35_LjRoot145	Genotype	ccamk	1.55417200685234	0.486505363945872	20	13	0.00603060340513891	0.0415129908818865
LjRoot228	Genotype	ccamk	-2.69451469721689	0.848172445747716	20	11	0.00625328262193218	0.0420675376384529
G7_LjRoot117	Genotype	symrk	0.827058513478397	0.265148907157589	20	20	0.00703541089787982	0.0462773694616095
G11_LjRoot25	Genotype	ccamk	-1.28247217397538	0.415171029479995	20	20	0.00748315321062462	0.0481524641379324
LjRoot89	Genotype	ccamk	1.06809250654239	0.34752578971289	20	19	0.00772534916747525	0.0486532628419718
LjRoot240	Genotype	ccamk	-1.24402503837309	0.409274806689745	20	18	0.00827744419740003	0.0490024696486082
LjRoot277	Genotype	ccamk	-0.995407771145855	0.326411442040915	20	20	0.00811092093945528	0.0490024696486082
LjRoot247	Genotype	ccamk	-1.35303575500143	0.444829459171791	20	16	0.00824187821045009	0.0490024696486082
LjRoot228	Genotype	nsp2	-2.56141038892312	0.848172445747716	20	11	0.00861600273284894	0.050006604096535
G37_LjNodule209	Genotype	ccamk	-2.6671714116882	0.897498443721625	20	16	0.00950306772356993	0.054094385503398
G1_LjRoot134	Genotype	ccamk	-0.677017005183498	0.236321685320225	20	20	0.0118072225080254	0.0659422238184063
G16_LjRoot125	Genotype	ccamk	0.828250743204255	0.293403421970681	20	20	0.0128514248133936	0.0704448471252689
G20_LjRoot162	Genotype	nsp1	-0.710135595782656	0.252947594624348	20	20	0.013259109650376	0.0713581173911146
LjRoot223	Genotype	ccamk	-2.51361270545093	0.899465190281702	20	20	0.0136081471905749	0.0716066482895536
G35_LjRoot145	Genotype	nsp2	1.35638300888867	0.486505363945872	20	13	0.0137891180827857	0.0716066482895536
G17_LjRoot232	Genotype	symrk	-0.923716497482646	0.335713837425825	20	20	0.0148413701835248	0.0756585752188799
LjRoot248	Genotype	nsp1	-1.10434633967863	0.40252464081076	20	20	0.0150805943848443	0.0756585752188799
G37_LjNodule209	Genotype	nsp2	-2.38005170237351	0.897498443721626	20	16	0.0181234087512695	0.0879430982028813
G6_LjRoot130	Genotype	nsp1	0.629564257209123	0.237304707773928	20	20	0.0180834081511253	0.0879430982028813
LjRoot228	Genotype	symrk	-2.21925040579007	0.848172445747716	20	11	0.0194488222851459	0.0883361153089984
G11_LjRoot25	Genotype	nsp1	1.08382017438899	0.415171029479995	20	20	0.0196815587340324	0.0883361153089984
G20_LjRoot162	Genotype	nsp2	-0.660476750837342	0.252947594624348	20	20	0.0196587554751966	0.0883361153089984
LjRoot3	Genotype	nsp1	0.524985758909111	0.200334372546799	20	20	0.0192928495445664	0.0883361153089984
G7_LjRoot117	Genotype	nsp2	0.690225605276748	0.265148907157589	20	20	0.0199728650004518	0.0883361153089984
G15_LjRoot29	Genotype	nsp1	1.07590067178431	0.413393619471327	20	18	0.0199949990733206	0.0883361153089984
LjRoot221	Genotype	nsp1	0.412869117180534	0.159150303177892	20	20	0.0203319927050955	0.0885039682457098
LjRoot221	Genotype	nsp2	0.405609770877223	0.159150303177892	20	20	0.0222598532621623	0.0928016417690147
LjRoot82	Genotype	ccamk	-0.796374561867796	0.310993079767252	20	20	0.0217298187507709	0.0928016417690147
G27_LjRoot78	Genotype	ccamk	-0.926942429538303	0.363130167550979	20	20	0.0220818585537224	0.0928016417690147
G6_LjRoot130	Genotype	symrk	0.602645334475553	0.237304707773928	20	20	0.0226627808229057	0.0931692100497233
G21_LjRoot111	Genotype	nsp2	-0.412142692384106	0.163447433973102	20	20	0.0234838211916881	0.0935221795475426
LjRoot243	Genotype	nsp2	0.654062343633929	0.259857763394134	20	20	0.0236964981961679	0.0935221795475426
G14_LjRoot22	Genotype	ccamk	-1.24348209120317	0.49211984273917	20	20	0.0232423092813841	0.0935221795475426
G37_LjNodule209	Genotype	symrk	-2.23571443180509	0.897498443721625	20	16	0.0249423185775571	0.0961631008509615
LjRoot289	Genotype	ccamk	-1.18085301481624	0.474320567238291	20	20	0.0250154012348785	0.0961631008509615
LjRoot295	Genotype	ccamk	1.41381156590368	0.572534597847924	20	19	0.0260297519971263	0.0987795716814025
LjRoot71	Genotype	ccamk	1.15670880739105	0.472476323383863	20	20	0.0271380221574677	0.10168170327355
G5_LjRoot105	Genotype	nsp1	0.919490582752457	0.377605265979205	20	20	0.0278462928800818	0.103031283656303
G35_LjRoot145	Genotype	symrk	1.1758413671654	0.486505363945872	20	13	0.0288542666888854	0.105442752344569
LjRoot18	Genotype	symrk	1.42447939520773	0.593560823999585	20	20	0.0298314691621288	0.107684327707197
G12_LjRoot70	Genotype	ccamk	-1.36260412708946	0.571760635234614	20	18	0.0308212790596203	0.109916850622261
LjRoot11	Genotype	nsp1	-0.738677010628772	0.313649538044788	20	20	0.0325535354922147	0.11353947806618
LjRoot288	Genotype	symrk	1.2945250212757	0.549854912755649	20	5	0.0326042420122477	0.11353947806618
G8_LjRoot126	Genotype	nsp2	-0.332067477933144	0.142657421720759	20	20	0.0343311559366006	0.118163048339928
G5_LjRoot105	Genotype	nsp2	0.87022258078531	0.377605265979205	20	20	0.0359047741451393	0.120770603942741
G15_LjRoot29	Genotype	nsp2	0.954738235759569	0.413393619471327	20	18	0.035563927524285	0.120770603942741
G17_LjRoot232	Genotype	nsp1	-0.751156497300857	0.335713837425825	20	20	0.0408573515097748	0.132455977097473
LjRoot227	Genotype	ccamk	-0.956723267067546	0.428345732536834	20	20	0.0411687496384036	0.132455977097473
LjRoot10	Genotype	ccamk	0.614676518593449	0.274700597221515	20	20	0.0408469232385957	0.132455977097473
LjRoot257	Genotype	nsp1	-1.23198584175328	0.55011362571665	20	13	0.0406992599662136	0.132455977097473
LjRoot17	Genotype	ccamk	0.987595806449123	0.451724463393789	20	20	0.0450590952184236	0.140394654575299
LjRoot11	Genotype	nsp2	-0.689172944732142	0.313649538044788	20	20	0.0441247697660229	0.140394654575299
LjRoot230	Genotype	ccamk	-1.66749408181355	0.762608590531756	20	15	0.0450344783274468	0.140394654575299
LjRoot80	Genotype	nsp2	1.18202478846817	0.542315616259406	20	19	0.0456368099803018	0.140713497439264
G20_LjRoot162	Genotype	symrk	-0.544935707614562	0.252947594624348	20	20	0.0478790527751595	0.146105150736569
LjRoot229	Genotype	nsp2	0.836245269964627	0.391596525273519	20	19	0.0496207109719241	0.149874800486628
G35_LjRoot145	Genotype	nsp1	1.02617852219126	0.486505363945872	20	13	0.0521357982673494	0.155880770577125
LjRoot149	Genotype	nsp2	-0.422787817663677	0.202430202909996	20	20	0.0542085114472802	0.160457193883949
LjRoot82	Genotype	nsp1	-0.647302219414174	0.310993079767252	20	20	0.0549417334962628	0.161017357573206
LjRoot18	Genotype	ccamk	-1.22833867846239	0.593560823999585	20	20	0.0561877427639887	0.163054626060203
LjRoot295	Genotype	nsp2	1.17760712156502	0.572534597847924	20	19	0.0575289558061125	0.165325931248634
LjRoot240	Genotype	nsp1	-0.797523190336202	0.409274806689745	20	18	0.0702981270596147	0.198173767710914
G30_LjRoot2	Genotype	symrk	0.4759722636962	0.243830690472907	20	20	0.0698561128067154	0.198173767710914
LjRoot89	Genotype	nsp2	0.67078444563706	0.34752578971289	20	19	0.0727159903324448	0.203055973003808
G36_LjRoot142	Genotype	nsp1	-0.249147736869673	0.129451770934684	20	20	0.0734555839430527	0.203204232216295
LjRoot28	Genotype	symrk	1.09120722272574	0.5720592854516	20	6	0.0757880274619542	0.207715334525356
LjRoot30	Genotype	nsp1	0.531912932599373	0.283794782917252	20	20	0.0805016717846404	0.21861004447939
G4_LjRoot26	Genotype	ccamk	0.540375698246973	0.290370689004471	20	20	0.0824614784657285	0.221896342053233
G1_LjRoot134	Genotype	nsp1	0.435911807011878	0.236321685320225	20	20	0.0849388330427093	0.226503554780558
LjRoot149	Genotype	nsp1	-0.36710576686399	0.202430202909996	20	20	0.0898107097062554	0.230665098302387
LjRoot3	Genotype	symrk	0.36268180796618	0.200334372546799	20	20	0.0903117781101873	0.230665098302387
LjRoot243	Genotype	nsp1	0.470306773774541	0.259857763394134	20	20	0.0903957817671519	0.230665098302387
LjRoot11	Genotype	ccamk	-0.56865790234162	0.313649538044788	20	20	0.0898841768434784	0.230665098302387
LjRoot295	Genotype	symrk	1.04125902452162	0.572534597847924	20	19	0.0889801880068071	0.230665098302387
LjRoot296	Genotype	nsp2	0.464899241210025	0.259019421824997	20	20	0.0928520600781411	0.234907775924186
G37_LjNodule209	Genotype	nsp1	-1.58737248605999	0.897498443721626	20	16	0.0972749094842264	0.242297539054498
G36_LjRoot142	Genotype	nsp2	-0.228855107490458	0.129451770934684	20	20	0.0974101592820447	0.242297539054498
LjRoot1	Genotype	ccamk	-0.453890221718736	0.25856356946187	20	20	0.0995803839947617	0.245631613853746
G34_LjRoot233	Genotype	ccamk	-0.884848539329243	0.506681560296542	20	10	0.101188083037087	0.247534484123782
G14_LjRoot22	Genotype	symrk	0.854996770127148	0.49211984273917	20	20	0.10280321571316	0.249424195500782
