feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Rhodospirillales	Genotype	nsp2	1.08307145087197	0.720969035659823	29	29	0.146078507936697	0.340849851852294
Micrococcales	Genotype	ccamk	-0.890172396849473	0.619225443384268	29	29	0.163470950384793	0.366174928861936
Sphingobacteriales	Genotype	symrk	0.36339533302525	0.263451098205732	29	29	0.180500817582309	0.388770991715742
Rhodobacterales	Genotype	nsp1	-0.706165579147565	0.532494010387123	29	29	0.197274053904742	0.409161000691317
Corynebacteriales	Genotype	ccamk	-0.639075458956901	0.507438302335406	29	9	0.219991481823139	0.428913879050616
Rhizobiales	Genotype	nsp2	0.352358450269483	0.281111117177398	29	29	0.222116115936926	0.428913879050616
Bacillales	Genotype	ccamk	-1.01453865324188	0.850253513402313	29	12	0.244446261808756	0.456299688709678
Bacillales	Genotype	nsp1	-0.921469076695179	0.850253513402313	29	12	0.289240037255027	0.522498131815532
Pseudomonadales	Genotype	ccamk	-0.443896060875343	0.457361944462537	29	29	0.34144917191211	0.579428897790248
Rhodobacterales	Genotype	symrk	-0.526890749304344	0.532494010387123	29	29	0.332301219076335	0.579428897790248
Rhizobiales	Genotype	symrk	-0.256561346567937	0.281111117177398	29	29	0.370494218186682	0.610225771131006
Rhodospirillales	Genotype	ccamk	-0.609777471263706	0.720969035659823	29	29	0.406032194899911	0.649651511839858
Micrococcales	Genotype	symrk	0.439483260704009	0.619225443384268	29	29	0.484710261233227	0.753993739696131
Burkholderiales	Genotype	nsp1	0.147233502430879	0.236559974675789	29	29	0.539551754391709	0.816618871511775
Propionibacteriales	Genotype	nsp2	-0.471495373531496	0.80363017052461	29	18	0.562879206931759	0.829506199688907
Burkholderiales	Genotype	nsp2	0.127393090044834	0.236559974675789	29	29	0.595175805263924	0.85461141268666
Pseudomonadales	Genotype	symrk	-0.219313272773286	0.457361944462537	29	29	0.635911016310079	0.89027542283411
Enterobacterales	Genotype	symrk	0.265851879986089	0.680555588963656	29	29	0.699509736265534	0.932679648354045
Pseudomonadales	Genotype	nsp2	-0.184560126669225	0.457361944462537	29	29	0.690129803399122	0.932679648354045
Caulobacterales	Genotype	symrk	0.151407895770416	0.474285604028742	29	29	0.752311431178291	0.979754421999635
Burkholderiales	Genotype	symrk	-0.0641340051675769	0.236559974675789	29	29	0.788623877497745	0.981398603108304
Enterobacterales	Genotype	nsp1	-0.192260031176188	0.680555588963656	29	29	0.779978774310003	0.981398603108304
Bacillales	Genotype	nsp2	-0.0375076717666817	0.850253513402313	29	12	0.965178903994114	0.986763030178272
Corynebacteriales	Genotype	symrk	0.0110630084463208	0.507438302335406	29	9	0.982786403085683	0.986763030178272
Corynebacteriales	Genotype	nsp1	0.0462642326252421	0.507438302335406	29	9	0.928112517789557	0.986763030178272
Corynebacteriales	Genotype	nsp2	-0.0212090951046492	0.507438302335406	29	9	0.967006782991617	0.986763030178272
Enterobacterales	Genotype	ccamk	-0.131593733417027	0.680555588963656	29	29	0.848302430334658	0.986763030178272
Enterobacterales	Genotype	nsp2	0.0976978604148394	0.680555588963656	29	29	0.887049618766556	0.986763030178272
Micrococcales	Genotype	nsp1	0.0103810455076104	0.619225443384268	29	29	0.986763030178272	0.986763030178272
Pseudomonadales	Genotype	nsp1	0.0651066067925958	0.457361944462537	29	29	0.887989909673343	0.986763030178272
Rhodospirillales	Genotype	symrk	0.0235569758568484	0.720969035659823	29	29	0.974204740389929	0.986763030178272
Sphingobacteriales	Genotype	nsp1	-0.0169535772610732	0.263451098205732	29	29	0.94922304280569	0.986763030178272
Xanthomonadales	Genotype	nsp2	-0.0449546225490971	0.302886872735526	29	29	0.883250926738978	0.986763030178272
